node,commodity,level,year,time,value,unit
R12_CHN,resid_heat_biomass,final,2055,year,4.529103914662035,GWa
R12_CHN,resid_heat_coal,final,2055,year,13.235477724611853,GWa
R12_CHN,resid_heat_d_heat,final,2055,year,29.53345847899249,GWa
R12_CHN,resid_heat_electr,final,2055,year,19.398584232010467,GWa
R12_CHN,resid_heat_gas,final,2055,year,30.189841909678275,GWa
R12_CHN,resid_heat_lightoil,final,2055,year,19.32572180451581,GWa
R12_CHN,resid_hotwater_biomass,final,2055,year,6.218744878208409,GWa
R12_CHN,resid_hotwater_coal,final,2055,year,16.260223724644362,GWa
R12_CHN,resid_hotwater_d_heat,final,2055,year,64.08502915583982,GWa
R12_CHN,resid_hotwater_electr,final,2055,year,30.164883724661586,GWa
R12_CHN,resid_hotwater_gas,final,2055,year,41.364570678088135,GWa
R12_CHN,resid_hotwater_lightoil,final,2055,year,29.01895027731804,GWa
R12_CHN,resid_other_uses_electr,final,2055,year,0,GWa
R12_CHN,resid_cool_electr,final,2060,year,16.398336513177927,GWa
R12_CHN,resid_heat_biomass,final,2060,year,3.998651740325909,GWa
R12_CHN,resid_heat_coal,final,2060,year,11.962065647746881,GWa
R12_CHN,resid_heat_d_heat,final,2060,year,29.452612813909894,GWa
R12_CHN,resid_heat_electr,final,2060,year,17.20779764732419,GWa
R12_CHN,resid_heat_gas,final,2060,year,27.84968989222962,GWa
R12_CHN,resid_heat_lightoil,final,2060,year,17.30242558729298,GWa
R12_CHN,resid_hotwater_biomass,final,2060,year,5.48353502802928,GWa
R12_CHN,resid_hotwater_coal,final,2060,year,14.901858669122268,GWa
R12_CHN,resid_hotwater_d_heat,final,2060,year,64.08445849491173,GWa
R12_CHN,resid_hotwater_electr,final,2060,year,28.2459155897952,GWa
R12_CHN,resid_hotwater_gas,final,2060,year,40.104417455143164,GWa
R12_CHN,resid_hotwater_lightoil,final,2060,year,26.906949297634963,GWa
R12_CHN,resid_other_uses_electr,final,2060,year,0,GWa
R12_CHN,resid_cool_electr,final,2070,year,15.032639993516222,GWa
R12_CHN,resid_heat_biomass,final,2070,year,3.0645044327100104,GWa
R12_CHN,resid_heat_coal,final,2070,year,9.490825984203864,GWa
R12_CHN,resid_heat_d_heat,final,2070,year,28.453612635039793,GWa
R12_CHN,resid_heat_electr,final,2070,year,15.126853238443882,GWa
R12_CHN,resid_heat_gas,final,2070,year,22.778489323144925,GWa
R12_CHN,resid_heat_lightoil,final,2070,year,14.811090806532173,GWa
R12_CHN,resid_hotwater_biomass,final,2070,year,4.23169015250366,GWa
R12_CHN,resid_hotwater_coal,final,2070,year,12.258245233615778,GWa
