R12,urt,arch,mat,eneff,material,scenario,year,floor_tot_Mm2,floor_new_Mm2,floor_dem_Mm2,mat_stock_Mt,mat_demand_Mt,mat_scrap_Mt
RCPA,rur,comm,perm,s1,aluminum,SSP2,2035,164.75933116422,0,0.011107267512,0.2740496874482328,0,1.8475088291257577e-5
RCPA,rur,comm,perm,s1,aluminum,SSP2,2040,160.83003984783,0,0.004518053836,0.2675139662266139,0,7.515029545707316e-6
RCPA,rur,comm,perm,s1,aluminum,SSP2,2045,157.01251015607,0,0.001740454366,0.2611641418405922,0,2.894955761533182e-6
RCPA,rur,comm,perm,s1,aluminum,SSP2,2050,153.29580318053,0,6.35068648e-4,0.25498201923918296,0,1.056330850961644e-6
RCPA,rur,comm,perm,s1,aluminum,SSP2,2055,149.67403806732,0,2.19539656e-4,0.24895781660208424,0,3.6516762774015343e-7
RCPA,rur,comm,perm,s1,aluminum,SSP2,2060,145.28887218955998,0,7.191582399999999e-5,0.2416638240268718,0,1.1961998722936137e-7
RCPA,rur,comm,perm,s1,aluminum,SSP2,2070,131.90801063529997,0,1.4443181e-5,0.21940699097941296,0,2.4023824391852275e-8
RCPA,rur,comm,perm,s1,aluminum,SSP2,2080,114.1092259821,0,1.102739e-6,0.18980167917885657,0,1.834222536299087e-9
RCPA,rur,comm,perm,s1,aluminum,SSP2,2090,96.14799419641,0,6.496000000000001e-8,0.1599261636479793,0,1.0805013331168e-10
RCPA,rur,comm,perm,s1,aluminum,SSP2,2100,80.18750273268998,0,3.022e-9,0.13337854618531184,0,5.026593332326e-12
RCPA,rur,comm,perm,s1,cement,SSP2,2025,173.06310436917,0,0.057000728722,28.641121732005033,0,0.009433349852879606
RCPA,rur,comm,perm,s1,cement,SSP2,2030,168.82228983119998,0,0.025857049517999997,27.939287069628012,0,0.004279218875536641
RCPA,rur,comm,perm,s1,cement,SSP2,2035,164.75933116422,0,0.011107267512,27.266886709093342,0,0.001838200014270681
RCPA,rur,comm,perm,s1,cement,SSP2,2040,160.83003984783,0,0.004518053836,26.616607660168086,0,7.477164493281817e-4
RCPA,rur,comm,perm,s1,cement,SSP2,2045,157.01251015607,0,0.001740454366,25.984824629256966,0,2.880369305017842e-4
RCPA,rur,comm,perm,s1,cement,SSP2,2050,153.29580318053,0,6.35068648e-4,25.36972727897739,0,1.0510084469967542e-4
RCPA,rur,comm,perm,s1,cement,SSP2,2055,149.67403806732,0,2.19539656e-4,24.770342355944337,0,3.633277026561098e-5
RCPA,rur,comm,perm,s1,cement,SSP2,2060,145.28887218955998,0,7.191582399999999e-5,24.044618232493722,0,1.1901727275431791e-5
RCPA,rur,comm,perm,s1,cement,SSP2,2070,131.90801063529997,0,1.4443181e-5,21.83014920368703,0,2.3902778511124085e-6
RCPA,rur,comm,perm,s1,cement,SSP2,2080,114.1092259821,0,1.102739e-6,18.884534886919592,0,1.8249806654488695e-7
RCPA,rur,comm,perm,s1,cement,SSP2,2090,96.14799419641,0,6.496000000000001e-8,15.91203634134082,0,1.0750571443247999e-8
RCPA,rur,comm,perm,s1,cement,SSP2,2100,80.18750273268998,0,3.022e-9,13.270650815631585,0,5.001266456511e-10
RCPA,rur,comm,perm,s1,concrete,SSP2,2025,173.06310436917,0,0.057000728722,190.94081154670022,0,0.06288899901919738
RCPA,rur,comm,perm,s1,concrete,SSP2,2030,168.82228983119998,0,0.025857049517999997,186.2619137975201,0,0.02852812583691094
RCPA,rur,comm,perm,s1,concrete,SSP2,2035,164.75933116422,0,0.011107267512,181.77924472728895,0,0.01225466676180454
RCPA,rur,comm,perm,s1,concrete,SSP2,2040,160.83003984783,0,0.004518053836,177.44405106778726,0,0.004984776328854545
RCPA,rur,comm,perm,s1,concrete,SSP2,2045,157.01251015607,0,0.001740454366,173.23216419504644,0,0.001920246203345228
RCPA,rur,comm,perm,s1,concrete,SSP2,2050,153.29580318053,0,6.35068648e-4,169.13151519318262,0,7.006722979978362e-4
RCPA,rur,comm,perm,s1,concrete,SSP2,2055,149.67403806732,0,2.19539656e-4,165.13561570629557,0,2.4221846843740656e-4
RCPA,rur,comm,perm,s1,concrete,SSP2,2060,145.28887218955998,0,7.191582399999999e-5,160.29745488329146,0,7.934484850287861e-5
RCPA,rur,comm,perm,s1,concrete,SSP2,2070,131.90801063529997,0,1.4443181e-5,145.5343280245802,0,1.5935185674082726e-5
RCPA,rur,comm,perm,s1,concrete,SSP2,2080,114.1092259821,0,1.102739e-6,125.89689924613063,0,1.216653776965913e-6
RCPA,rur,comm,perm,s1,concrete,SSP2,2090,96.14799419641,0,6.496000000000001e-8,106.08024227560547,0,7.167047628832e-8
RCPA,rur,comm,perm,s1,concrete,SSP2,2100,80.18750273268998,0,3.022e-9,88.47100543754391,0,3.334177637674e-9
RCPA,rur,comm,perm,s1,copper,SSP2,2025,173.06310436917,0,0.057000728722,0.042112022005477,0,1.3870177303353092e-5
RCPA,rur,comm,perm,s1,copper,SSP2,2030,168.82228983119998,0,0.025857049517999997,0.041080090469317904,0,6.291882040760984e-6
RCPA,rur,comm,perm,s1,copper,SSP2,2035,164.75933116422,0,0.011107267512,0.04009143719504043,0,2.7027684242175778e-6
RCPA,rur,comm,perm,s1,copper,SSP2,2040,160.83003984783,0,0.004518053836,0.039135309642695286,0,1.0993930985873155e-6
RCPA,rur,comm,perm,s1,copper,SSP2,2045,157.01251015607,0,0.001740454366,0.038206377418972856,0,4.2351056181318195e-7
RCPA,rur,comm,perm,s1,copper,SSP2,2050,153.29580318053,0,6.35068648e-4,0.037301978722830365,0,1.5453337080164383e-7
RCPA,rur,comm,perm,s1,copper,SSP2,2055,149.67403806732,0,2.19539656e-4,0.03642068254648985,0,5.3421316220153446e-8
RCPA,rur,comm,perm,s1,copper,SSP2,2060,145.28887218955998,0,7.191582399999999e-5,0.03535362551769664,0,1.7499517149361392e-8
RCPA,rur,comm,perm,s1,copper,SSP2,2070,131.90801063529997,0,1.4443181e-5,0.03209761587728699,0,3.514507371852273e-9
RCPA,rur,comm,perm,s1,copper,SSP2,2080,114.1092259821,0,1.102739e-6,0.02776657828427459,0,2.6833315629908703e-10
RCPA,rur,comm,perm,s1,copper,SSP2,2090,96.14799419641,0,6.496000000000001e-8,0.023396011889077105,0,1.5806933311680002e-11
RCPA,rur,comm,perm,s1,copper,SSP2,2100,80.18750273268998,0,3.022e-9,0.019512292304892064,0,7.353533323260001e-13
RCPA,rur,comm,perm,s1,glass,SSP2,2025,173.06310436917,0,0.057000728722,0.6656199286184173,0,2.1923113607278102e-4
RCPA,rur,comm,perm,s1,glass,SSP2,2030,168.82228983119998,0,0.025857049517999997,0.6493092847042405,0,9.944908544885698e-5
RCPA,rur,comm,perm,s1,glass,SSP2,2035,164.75933116422,0,0.011107267512,0.633682694231635,0,4.2719784990752524e-5
RCPA,rur,comm,perm,s1,glass,SSP2,2040,160.83003984783,0,0.004518053836,0.6185702032413117,0,1.7376937058735773e-5
RCPA,rur,comm,perm,s1,glass,SSP2,2045,157.01251015607,0,0.001740454366,0.6038875598772611,0,6.693980875261061e-6
RCPA,rur,comm,perm,s1,glass,SSP2,2050,153.29580318053,0,6.35068648e-4,0.5895926918823055,0,2.442544583320548e-6
RCPA,rur,comm,perm,s1,glass,SSP2,2055,149.67403806732,0,2.19539656e-4,0.5756629808389564,0,8.443739102467179e-7
RCPA,rur,comm,perm,s1,glass,SSP2,2060,145.28887218955998,0,7.191582399999999e-5,0.5587971456329256,0,2.7659624974312045e-7
RCPA,rur,comm,perm,s1,glass,SSP2,2070,131.90801063529997,0,1.4443181e-5,0.5073328653343334,0,5.5550078922284085e-8
RCPA,rur,comm,perm,s1,glass,SSP2,2080,114.1092259821,0,1.102739e-6,0.43887676191736463,0,4.241256720433029e-9
RCPA,rur,comm,perm,s1,glass,SSP2,2090,96.14799419641,0,6.496000000000001e-8,0.369795868779176,0,2.4984337777056e-10
RCPA,rur,comm,perm,s1,glass,SSP2,2100,80.18750273268998,0,3.022e-9,0.3084100452235418,0,1.1622947777442e-11
RCPA,rur,comm,perm,s1,steel,SSP2,2025,173.06310436917,0,0.057000728722,24.864072358579442,0,0.008189326365094618
RCPA,rur,comm,perm,s1,steel,SSP2,2030,168.82228983119998,0,0.025857049517999997,24.254792177712734,0,0.0037148966704277724
RCPA,rur,comm,perm,s1,steel,SSP2,2035,164.75933116422,0,0.011107267512,23.67106464864788,0,0.0015957872946468696
RCPA,rur,comm,perm,s1,steel,SSP2,2040,160.83003984783,0,0.004518053836,23.106541182107875,0,6.491113048488314e-4
RCPA,rur,comm,perm,s1,steel,SSP2,2045,157.01251015607,0,0.001740454366,22.558074570273217,0,2.5005204575966576e-4
RCPA,rur,comm,perm,s1,steel,SSP2,2050,153.29580318053,0,6.35068648e-4,22.02409321409499,0,9.124066550230082e-5
RCPA,rur,comm,perm,s1,steel,SSP2,2055,149.67403806732,0,2.19539656e-4,21.503752208027414,0,3.1541384353752874e-5
RCPA,rur,comm,perm,s1,steel,SSP2,2060,145.28887218955998,0,7.191582399999999e-5,20.87373298997147,0,1.0332186390511814e-5
RCPA,rur,comm,perm,s1,steel,SSP2,2070,131.90801063529997,0,1.4443181e-5,18.95129717606426,0,2.075059838901364e-6
RCPA,rur,comm,perm,s1,steel,SSP2,2080,114.1092259821,0,1.102739e-6,16.394135895934262,0,1.5843112481178838e-7
RCPA,rur,comm,perm,s1,steel,SSP2,2090,96.14799419641,0,6.496000000000001e-8,13.8136357460238,0,9.332839291776002e-9
RCPA,rur,comm,perm,s1,steel,SSP2,2100,80.18750273268998,0,3.022e-9,11.520583069782088,0,4.3417241902320003e-10
RCPA,rur,comm,perm,s1,wood,SSP2,2025,173.06310436917,0,0.057000728722,5.228044090846731,0,0.0017219286806119298
RCPA,rur,comm,perm,s1,wood,SSP2,2030,168.82228983119998,0,0.025857049517999997,5.0999337956660975,0,7.811127359124901e-4
RCPA,rur,comm,perm,s1,wood,SSP2,2035,164.75933116422,0,0.011107267512,4.977196328730637,0,3.3553821014151473e-4
RCPA,rur,comm,perm,s1,wood,SSP2,2040,160.83003984783,0,0.004518053836,4.858496803937369,0,1.364853863307623e-4
RCPA,rur,comm,perm,s1,wood,SSP2,2045,157.01251015607,0,0.001740454366,4.743173473644715,0,5.257719256060939e-5
RCPA,rur,comm,perm,s1,wood,SSP2,2050,153.29580318053,0,6.35068648e-4,4.630895885583939,0,1.918471822495452e-5
RCPA,rur,comm,perm,s1,wood,SSP2,2055,149.67403806732,0,2.19539656e-4,4.521486385693301,0,6.6320490750528214e-06
RCPA,rur,comm,perm,s1,wood,SSP2,2060,145.28887218955998,0,7.191582399999999e-5,4.389015396927829,0,2.172497136648795e-6
RCPA,rur,comm,perm,s1,wood,SSP2,2070,131.90801063529997,0,1.4443181e-5,3.9847944369827157,0,4.363124500471591e-7
RCPA,rur,comm,perm,s1,wood,SSP2,2080,114.1092259821,0,1.102739e-6,3.44711292901716,0,3.331251992566971e-8
RCPA,rur,comm,perm,s1,wood,SSP2,2090,96.14799419641,0,6.496000000000001e-8,2.9045240736757147,0,1.9623694222944e-9
RCPA,rur,comm,perm,s1,wood,SSP2,2100,80.18750273268998,0,3.022e-9,2.4223753604184033,0,9.129126222558e-11
RCPA,rur,comm,perm,s2,aluminum,SSP2,2025,290.34294953077,0,3.980787419498,0.4829371059560664,0,0.006621376406438078
RCPA,rur,comm,perm,s2,aluminum,SSP2,2030,270.62199455279,0,2.6260353677399997,0.4501345841826,0,0.004367972160798855
RCPA,rur,comm,perm,s2,aluminum,SSP2,2035,256.06758057018,0,1.6652223134720001,0.4259257422630436,0,0.0027698197808533527
RCPA,rur,comm,perm,s2,aluminum,SSP2,2040,245.03546369606,0,1.015998621436,0.40757565453276795,0,0.001689944373316547
RCPA,rur,comm,perm,s2,aluminum,SSP2,2045,236.32455510209,0,0.59562410427,0.3930865099077015,0,9.907214265705588e-4
RCPA,rur,comm,perm,s2,aluminum,SSP2,2050,229.10125003892,0,0.334683151054,0.38107174582170317,0,5.566896411415923e-4
RCPA,rur,comm,perm,s2,aluminum,SSP2,2055,222.81252548515,0,0.17976230122999998,0.370611500649362,0,2.990046276526459e-4
RCPA,rur,comm,perm,s2,aluminum,SSP2,2060,215.83819937779,0,0.09206937502000001,0.35901087155977796,0,1.5314206041924355e-4
RCPA,rur,comm,perm,s2,aluminum,SSP2,2070,195.66115598339,0,0.03292224209,0.32544972272048495,0,5.476066266539258e-5
RCPA,rur,comm,perm,s2,aluminum,SSP2,2080,169.20645550651,0,0.0061852995220000005,0.2814467376027595,0,1.0288214869531568e-5
RCPA,rur,comm,perm,s2,aluminum,SSP2,2090,142.5651132079,0,9.013962770000001e-4,0.23713330492161863,0,1.4993224737762012e-6
RCPA,rur,comm,perm,s2,aluminum,SSP2,2100,118.89854922897,0,1.03990407e-4,0.19776792017788725,0,1.7297071027533653e-7
RCPA,rur,comm,perm,s2,cement,SSP2,2025,290.34294953077,0,3.980787419498,48.05037903284931,0,0.6588014093857157
RCPA,rur,comm,perm,s2,cement,SSP2,2030,270.62199455279,0,2.6260353677399997,44.78665465754372,0,0.43459637982427496
RCPA,rur,comm,perm,s2,cement,SSP2,2035,256.06758057018,0,1.6652223134720001,42.37796827616046,0,0.2755863831568881
RCPA,rur,comm,perm,s2,cement,SSP2,2040,245.03546369606,0,1.015998621436,40.55220533549714,0,0.16814294590500609
RCPA,rur,comm,perm,s2,cement,SSP2,2045,236.32455510209,0,0.59562410427,39.110591339575386,0,0.09857296007197092
RCPA,rur,comm,perm,s2,cement,SSP2,2050,229.10125003892,0,0.334683151054,37.91516866195864,0,0.05538847177120365
RCPA,rur,comm,perm,s2,cement,SSP2,2055,222.81252548515,0,0.17976230122999998,36.87441461943689,0,0.02974980699162227
RCPA,rur,comm,perm,s2,cement,SSP2,2060,215.83819937779,0,0.09206937502000001,35.72019677636911,0,0.015237044240882123
RCPA,rur,comm,perm,s2,cement,SSP2,2070,195.66115598339,0,0.03292224209,32.380991934543175,0,0.005448474686891185
RCPA,rur,comm,perm,s2,cement,SSP2,2080,169.20645550651,0,0.0061852995220000005,28.002864664124072,0,0.0010236376910275353
RCPA,rur,comm,perm,s2,cement,SSP2,2090,142.5651132079,0,9.013962770000001e-4,23.593849058747967,0,1.4917680225625405e-4
RCPA,rur,comm,perm,s2,cement,SSP2,2100,118.89854922897,0,1.03990407e-4,19.677145135230624,0,1.7209918409266268e-5
RCPA,rur,comm,perm,s2,concrete,SSP2,2025,290.34294953077,0,3.980787419498,320.3358602189954,0,4.392009395904771
RCPA,rur,comm,perm,s2,concrete,SSP2,2030,270.62199455279,0,2.6260353677399997,298.57769771695814,0,2.8973091988285
RCPA,rur,comm,perm,s2,concrete,SSP2,2035,256.06758057018,0,1.6652223134720001,282.5197885077364,0,1.837242554379254
RCPA,rur,comm,perm,s2,concrete,SSP2,2040,245.03546369606,0,1.015998621436,270.348035569981,0,1.1209529727000407
RCPA,rur,comm,perm,s2,concrete,SSP2,2045,236.32455510209,0,0.59562410427,260.73727559716923,0,0.6571530671464728
RCPA,rur,comm,perm,s2,concrete,SSP2,2050,229.10125003892,0,0.334683151054,252.76779107972425,0,0.369256478474691
RCPA,rur,comm,perm,s2,concrete,SSP2,2055,222.81252548515,0,0.17976230122999998,245.82943079624596,0,0.19833204661081513
RCPA,rur,comm,perm,s2,concrete,SSP2,2060,215.83819937779,0,0.09206937502000001,238.13464517579405,0,0.10158029493921417
RCPA,rur,comm,perm,s2,concrete,SSP2,2070,195.66115598339,0,0.03292224209,215.8732795636212,0,0.036323164579274564
RCPA,rur,comm,perm,s2,concrete,SSP2,2080,169.20645550651,0,0.0061852995220000005,186.6857644274938,0,0.006824251273516903
RCPA,rur,comm,perm,s2,concrete,SSP2,2090,142.5651132079,0,9.013962770000001e-4,157.29232705831978,0,9.945120150416937e-4
RCPA,rur,comm,perm,s2,concrete,SSP2,2100,118.89854922897,0,1.03990407e-4,131.18096756820415,0,1.1473278939510847e-4
RCPA,rur,comm,perm,s2,copper,SSP2,2025,290.34294953077,0,3.980787419498,0.07065011762237305,0,9.686582707509176e-4
RCPA,rur,comm,perm,s2,copper,SSP2,2030,270.62199455279,0,2.6260353677399997,0.06585135191763825,0,6.390019386080549e-4
RCPA,rur,comm,perm,s2,copper,SSP2,2035,256.06758057018,0,1.6652223134720001,0.06230977785338795,0,4.052040957231126e-4
RCPA,rur,comm,perm,s2,copper,SSP2,2040,245.03546369606,0,1.015998621436,0.05962529608436278,0,2.472263308774271e-4
RCPA,rur,comm,perm,s2,copper,SSP2,2045,236.32455510209,0,0.59562410427,0.05750564166273372,0,1.4493519850715863e-4
RCPA,rur,comm,perm,s2,copper,SSP2,2050,229.10125003892,0,0.334683151054,0.05574797076643679,0,8.143956664491228e-5
RCPA,rur,comm,perm,s2,copper,SSP2,2055,222.81252548515,0,0.17976230122999998,0.054217714460449,0,4.37421599060459e-5
RCPA,rur,comm,perm,s2,copper,SSP2,2060,215.83819937779,0,0.09206937502000001,0.052520628443316175,0,2.2403547890843543e-5
RCPA,rur,comm,perm,s2,copper,SSP2,2070,195.66115598339,0,0.03292224209,0.047610881224071186,0,8.011078897592586e-6
RCPA,rur,comm,perm,s2,copper,SSP2,2080,169.20645550651,0,0.0061852995220000005,0.04117357078351528,0,1.505089548291567e-6
RCPA,rur,comm,perm,s2,copper,SSP2,2090,142.5651132079,0,9.013962770000001e-4,0.034690844166400635,0,2.1933976043620125e-7
RCPA,rur,comm,perm,s2,copper,SSP2,2100,118.89854922897,0,1.03990407e-4,0.02893198027274985,0,2.530433233533653e-8
RCPA,rur,comm,perm,s2,glass,SSP2,2025,290.34294953077,0,3.980787419498,1.1166912441908068,0,0.015310550724660277
RCPA,rur,comm,perm,s2,glass,SSP2,2030,270.62199455279,0,2.6260353677399997,1.040842260130467,0,0.010100023805743786
RCPA,rur,comm,perm,s2,glass,SSP2,2035,256.06758057018,0,1.6652223134720001,0.984864366797857,0,0.006404630042129784
RCPA,rur,comm,perm,s2,glass,SSP2,2040,245.03546369606,0,1.015998621436,0.9424336195104535,0,0.003907643586665683
RCPA,rur,comm,perm,s2,glass,SSP2,2045,236.32455510209,0,0.59562410427,0.9089304971802801,0,0.0022908364854122695
RCPA,rur,comm,perm,s2,glass,SSP2,2050,229.10125003892,0,0.334683151054,0.8811488633186794,0,0.001287228585933281
RCPA,rur,comm,perm,s2,glass,SSP2,2055,222.81252548515,0,0.17976230122999998,0.8569617299384061,0,6.91385784099632e-4
RCPA,rur,comm,perm,s2,glass,SSP2,2060,215.83819937779,0,0.09206937502000001,0.8301376968051514,0,3.541090462472478e-4
RCPA,rur,comm,perm,s2,glass,SSP2,2070,195.66115598339,0,0.03292224209,0.7525345460188204,0,1.2662260110138084e-4
RCPA,rur,comm,perm,s2,glass,SSP2,2080,169.20645550651,0,0.0061852995220000005,0.6507868285765152,0,2.378934921642719e-5
RCPA,rur,comm,perm,s2,glass,SSP2,2090,142.5651132079,0,9.013962770000001e-4,0.5483212659498771,0,3.4668702363837337e-6
RCPA,rur,comm,perm,s2,glass,SSP2,2100,118.89854922897,0,1.03990407e-4,0.457297031271322,0,3.9995865980011213e-7
RCPA,rur,comm,perm,s2,steel,SSP2,2025,290.34294953077,0,3.980787419498,41.71373287362849,0,0.571921940284768
RCPA,rur,comm,perm,s2,steel,SSP2,2030,270.62199455279,0,2.6260353677399997,38.880412314979516,0,0.3772839603084561
RCPA,rur,comm,perm,s2,steel,SSP2,2035,256.06758057018,0,1.6652223134720001,36.78937157166553,0,0.23924341497403961
RCPA,rur,comm,perm,s2,steel,SSP2,2040,245.03546369606,0,1.015998621436,35.20438121091657,0,0.14596908643054418
RCPA,rur,comm,perm,s2,steel,SSP2,2045,236.32455510209,0,0.59562410427,33.95288013344008,0,0.08557364598922323
RCPA,rur,comm,perm,s2,steel,SSP2,2050,229.10125003892,0,0.334683151054,32.91510388174616,0,0.048084114261886905
RCPA,rur,comm,perm,s2,steel,SSP2,2055,222.81252548515,0,0.17976230122999998,32.01159933109066,0,0.025826549693648667
RCPA,rur,comm,perm,s2,steel,SSP2,2060,215.83819937779,0,0.09206937502000001,31.009594024310662,0,0.013227658262868161
RCPA,rur,comm,perm,s2,steel,SSP2,2070,195.66115598339,0,0.03292224209,28.110746989471906,0,0.0047299568126680045
RCPA,rur,comm,perm,s2,steel,SSP2,2080,169.20645550651,0,0.0061852995220000005,24.30998547372697,0,8.886454188781545e-4
RCPA,rur,comm,perm,s2,steel,SSP2,2090,142.5651132079,0,9.013962770000001e-4,20.482409023755892,0,1.295041039323615e-4
RCPA,rur,comm,perm,s2,steel,SSP2,2100,118.89854922897,0,1.03990407e-4,17.082220627760073,0,1.4940359550760128e-5
RCPA,rur,comm,perm,s2,wood,SSP2,2025,290.34294953077,0,3.980787419498,8.770937902369909,0,0.12025516485032492
RCPA,rur,comm,perm,s2,wood,SSP2,2030,270.62199455279,0,2.6260353677399997,8.17518976463542,0,0.07932961064526795
RCPA,rur,comm,perm,s2,wood,SSP2,2035,256.06758057018,0,1.6652223134720001,7.735517089775691,0,0.0503045158448244
RCPA,rur,comm,perm,s2,wood,SSP2,2040,245.03546369606,0,1.015998621436,7.402249096903906,0,0.030692189467353297
RCPA,rur,comm,perm,s2,wood,SSP2,2045,236.32455510209,0,0.59562410427,7.13910222705772,0,0.017993142386098206
RCPA,rur,comm,perm,s2,wood,SSP2,2050,229.10125003892,0,0.334683151054,6.920894206985842,0,0.010110406123545372
RCPA,rur,comm,perm,s2,wood,SSP2,2055,222.81252548515,0,0.17976230122999998,6.73091882568119,0,0.00543041938446778
RCPA,rur,comm,perm,s2,wood,SSP2,2060,215.83819937779,0,0.09206937502000001,6.520232183221325,0,0.0027813135201509216
RCPA,rur,comm,perm,s2,wood,SSP2,2070,195.66115598339,0,0.03292224209,5.910706121191187,0,9.945443533064915e-4
RCPA,rur,comm,perm,s2,wood,SSP2,2080,169.20645550651,0,0.0061852995220000005,5.1115390138668895,0,1.868510260114681e-4
RCPA,rur,comm,perm,s2,wood,SSP2,2090,142.5651132079,0,9.013962770000001e-4,4.306733664487723,0,2.7230179977752664e-5
RCPA,rur,comm,perm,s2,wood,SSP2,2100,118.89854922897,0,1.03990407e-4,3.5917930628401495,0,3.1414346506888786e-6
RCPA,rur,comm,perm,s3,aluminum,SSP2,2025,384.04063630836004,0,8.952539568584001,0.6387875915982253,0,0.014891057479427205
RCPA,rur,comm,perm,s3,aluminum,SSP2,2030,331.79804693250003,0,8.832383667054,0.5518907512871256,0,0.014691198163255691
RCPA,rur,comm,perm,s3,aluminum,SSP2,2035,285.71922379901,0,7.825861439656,0.4752463088237802,0,0.013017016192019193
RCPA,rur,comm,perm,s3,aluminum,SSP2,2040,247.94402215115,0,6.350485295078,0.4124135567620982,0,0.010562973872029577
RCPA,rur,comm,perm,s3,aluminum,SSP2,2045,218.67539062560002,0,4.79279578047,0.3637300663343562,0,0.007972016979917501
RCPA,rur,comm,perm,s3,aluminum,SSP2,2050,196.86220037726,0,3.4088558936799997,0.3274474598952217,0,0.005670063635351448
RCPA,rur,comm,perm,s3,aluminum,SSP2,2055,180.94239388436,0,2.3085493193480002,0.3009675151006713,0,0.00383988703374599
RCPA,rur,comm,perm,s3,aluminum,SSP2,2060,168.36846726813,0,1.498516004548,0.2800528838332001,0,0.0024925316203986683
RCPA,rur,comm,perm,s3,aluminum,SSP2,2070,145.92248949649,0,0.764363525763,0.2427177408138542,0,0.0012713913309310022
RCPA,rur,comm,perm,s3,aluminum,SSP2,2080,124.14641206887,0,0.24117020596000002,0.20649686536650494,0,4.0114644249974324e-4
RCPA,rur,comm,perm,s3,aluminum,SSP2,2090,104.08729994935,0,0.06147537806,0.17313187554772305,0,1.0225404548597486e-4
RCPA,rur,comm,perm,s3,aluminum,SSP2,2100,86.70299608215,0,0.012697100277,0.14421598345440848,0,2.1119510123177633e-5
RCPA,rur,comm,perm,s3,cement,SSP2,2025,384.04063630836004,0,8.952539568584001,63.556901135213145,0,1.4816027744853282
RCPA,rur,comm,perm,s3,cement,SSP2,2030,331.79804693250003,0,8.832383667054,54.91100074319572,0,1.4617175435166376
