scenario,node,commodity,level,year,time,value,unit
efficiency,R12_NAM,app_mat_scrap_glass,demand,2100,year,0.113032095,Mt/y
efficiency,R12_NAM,app_mat_scrap_other materials,demand,2055,year,0.249956748,Mt/y
efficiency,R12_NAM,app_mat_scrap_other materials,demand,2060,year,0.246025868,Mt/y
efficiency,R12_NAM,app_mat_scrap_other materials,demand,2070,year,0.254375431,Mt/y
efficiency,R12_NAM,app_mat_scrap_other materials,demand,2080,year,0.265151091,Mt/y
efficiency,R12_NAM,app_mat_scrap_other materials,demand,2090,year,0.27281618,Mt/y
efficiency,R12_NAM,app_mat_scrap_other materials,demand,2100,year,0.278116582,Mt/y
efficiency,R12_NAM,app_mat_scrap_other plastics,demand,2055,year,0.289408201,Mt/y
efficiency,R12_NAM,app_mat_scrap_other plastics,demand,2060,year,0.284137292,Mt/y
efficiency,R12_NAM,app_mat_scrap_other plastics,demand,2070,year,0.293218444,Mt/y
efficiency,R12_NAM,app_mat_scrap_other plastics,demand,2080,year,0.305079123,Mt/y
efficiency,R12_NAM,app_mat_scrap_other plastics,demand,2090,year,0.313210222,Mt/y
efficiency,R12_NAM,app_mat_scrap_other plastics,demand,2100,year,0.318333065,Mt/y
efficiency,R12_NAM,app_mat_scrap_polypropylene,demand,2055,year,0.000115267,Mt/y
efficiency,R12_NAM,app_mat_scrap_polypropylene,demand,2060,year,6.93E-05,Mt/y
efficiency,R12_NAM,app_mat_scrap_polypropylene,demand,2070,year,7.01E-05,Mt/y
efficiency,R12_NAM,app_mat_scrap_polypropylene,demand,2080,year,7.18E-05,Mt/y
efficiency,R12_NAM,app_mat_scrap_polypropylene,demand,2090,year,7.32E-05,Mt/y
efficiency,R12_NAM,app_mat_scrap_polypropylene,demand,2100,year,7.38E-05,Mt/y
efficiency,R12_NAM,app_mat_scrap_polystyrene,demand,2055,year,0.001221153,Mt/y
efficiency,R12_NAM,app_mat_scrap_polystyrene,demand,2060,year,0.001215014,Mt/y
efficiency,R12_NAM,app_mat_scrap_polystyrene,demand,2070,year,0.001237468,Mt/y
efficiency,R12_NAM,app_mat_scrap_polystyrene,demand,2080,year,0.001267231,Mt/y
efficiency,R12_NAM,app_mat_scrap_polystyrene,demand,2090,year,0.001292291,Mt/y
efficiency,R12_NAM,app_mat_scrap_polystyrene,demand,2100,year,0.00130328,Mt/y
efficiency,R12_NAM,app_mat_scrap_steel,demand,2055,year,1.021291934,Mt/y
efficiency,R12_NAM,app_mat_scrap_steel,demand,2060,year,1.006649973,Mt/y
efficiency,R12_NAM,app_mat_scrap_steel,demand,2070,year,1.040706851,Mt/y
efficiency,R12_NAM,app_mat_scrap_steel,demand,2080,year,1.082068902,Mt/y
efficiency,R12_NAM,app_mat_scrap_steel,demand,2090,year,1.112063898,Mt/y
efficiency,R12_NAM,app_mat_scrap_steel,demand,2100,year,1.130922934,Mt/y
efficiency,R12_PAO,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2055,year,0.007224744,Mt/y
efficiency,R12_PAO,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2060,year,0.007098165,Mt/y
efficiency,R12_PAO,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2070,year,0.00690849,Mt/y
efficiency,R12_PAO,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2080,year,0.006843502,Mt/y
efficiency,R12_PAO,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2090,year,0.00669362,Mt/y
efficiency,R12_PAO,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2100,year,0.006553455,Mt/y
efficiency,R12_PAO,app_mat_demand_aluminium,demand,2055,year,0.015603978,Mt/y
efficiency,R12_PAO,app_mat_demand_aluminium,demand,2060,year,0.015162986,Mt/y
efficiency,R12_PAO,app_mat_demand_aluminium,demand,2070,year,0.014541415,Mt/y
efficiency,R12_PAO,app_mat_demand_aluminium,demand,2080,year,0.014404916,Mt/y
efficiency,R12_PAO,app_mat_demand_aluminium,demand,2090,year,0.014019681,Mt/y
efficiency,R12_PAO,app_mat_demand_aluminium,demand,2100,year,0.013673528,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polypropylene,demand,2055,year,0.029915119,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polypropylene,demand,2060,year,0.029771519,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polypropylene,demand,2070,year,0.028821774,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polypropylene,demand,2080,year,0.028774629,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polypropylene,demand,2090,year,0.028111604,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polypropylene,demand,2100,year,0.027713258,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polystyrene,demand,2055,year,0.028929958,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polystyrene,demand,2060,year,0.027737714,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polystyrene,demand,2070,year,0.027316714,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polystyrene,demand,2080,year,0.026633298,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polystyrene,demand,2090,year,0.026115991,Mt/y
efficiency,R12_PAO,app_mat_demand_bio-based polystyrene,demand,2100,year,0.025125016,Mt/y
efficiency,R12_PAO,app_mat_demand_copper,demand,2055,year,0.059385958,Mt/y
efficiency,R12_PAO,app_mat_demand_copper,demand,2060,year,0.056963929,Mt/y
efficiency,R12_PAO,app_mat_demand_copper,demand,2070,year,0.052999281,Mt/y
efficiency,R12_PAO,app_mat_demand_copper,demand,2080,year,0.052841283,Mt/y
efficiency,R12_PAO,app_mat_demand_copper,demand,2090,year,0.050980821,Mt/y
efficiency,R12_PAO,app_mat_demand_copper,demand,2100,year,0.049441738,Mt/y
efficiency,R12_PAO,app_mat_demand_glass,demand,2055,year,0.037858654,Mt/y
efficiency,R12_PAO,app_mat_demand_glass,demand,2060,year,0.036573084,Mt/y
efficiency,R12_PAO,app_mat_demand_glass,demand,2070,year,0.035558442,Mt/y
efficiency,R12_PAO,app_mat_demand_glass,demand,2080,year,0.034844837,Mt/y
efficiency,R12_PAO,app_mat_demand_glass,demand,2090,year,0.03397481,Mt/y
efficiency,R12_PAO,app_mat_demand_glass,demand,2100,year,0.032849369,Mt/y
efficiency,R12_PAO,app_mat_demand_other materials,demand,2055,year,0.101676314,Mt/y
efficiency,R12_PAO,app_mat_demand_other materials,demand,2060,year,0.099671786,Mt/y
efficiency,R12_PAO,app_mat_demand_other materials,demand,2070,year,0.095002207,Mt/y
efficiency,R12_PAO,app_mat_demand_other materials,demand,2080,year,0.094714935,Mt/y
efficiency,R12_PAO,app_mat_demand_other materials,demand,2090,year,0.092059711,Mt/y
efficiency,R12_PAO,app_mat_demand_other materials,demand,2100,year,0.09028213,Mt/y
efficiency,R12_PAO,app_mat_demand_other plastics,demand,2055,year,0.11387652,Mt/y
efficiency,R12_PAO,app_mat_demand_other plastics,demand,2060,year,0.110720968,Mt/y
efficiency,R12_PAO,app_mat_demand_other plastics,demand,2070,year,0.105812534,Mt/y
efficiency,R12_PAO,app_mat_demand_other plastics,demand,2080,year,0.105061894,Mt/y
efficiency,R12_PAO,app_mat_demand_other plastics,demand,2090,year,0.10221113,Mt/y
efficiency,R12_PAO,app_mat_demand_other plastics,demand,2100,year,0.099560432,Mt/y
efficiency,R12_PAO,app_mat_demand_polypropylene,demand,2055,year,5.99E-05,Mt/y
efficiency,R12_PAO,app_mat_demand_polypropylene,demand,2060,year,5.78E-05,Mt/y
efficiency,R12_PAO,app_mat_demand_polypropylene,demand,2070,year,5.58E-05,Mt/y
efficiency,R12_PAO,app_mat_demand_polypropylene,demand,2080,year,5.46E-05,Mt/y
efficiency,R12_PAO,app_mat_demand_polypropylene,demand,2090,year,5.23E-05,Mt/y
efficiency,R12_PAO,app_mat_demand_polypropylene,demand,2100,year,5.08E-05,Mt/y
efficiency,R12_PAO,app_mat_demand_polystyrene,demand,2055,year,0.001057569,Mt/y
efficiency,R12_PAO,app_mat_demand_polystyrene,demand,2060,year,0.00102104,Mt/y
efficiency,R12_PAO,app_mat_demand_polystyrene,demand,2070,year,0.000984961,Mt/y
efficiency,R12_PAO,app_mat_demand_polystyrene,demand,2080,year,0.000962966,Mt/y
efficiency,R12_PAO,app_mat_demand_polystyrene,demand,2090,year,0.000923555,Mt/y
efficiency,R12_PAO,app_mat_demand_polystyrene,demand,2100,year,0.000897353,Mt/y
efficiency,R12_PAO,app_mat_demand_steel,demand,2055,year,0.410438519,Mt/y
efficiency,R12_PAO,app_mat_demand_steel,demand,2060,year,0.400765274,Mt/y
efficiency,R12_PAO,app_mat_demand_steel,demand,2070,year,0.383753788,Mt/y
efficiency,R12_PAO,app_mat_demand_steel,demand,2080,year,0.381042749,Mt/y
efficiency,R12_PAO,app_mat_demand_steel,demand,2090,year,0.370662006,Mt/y
efficiency,R12_PAO,app_mat_demand_steel,demand,2100,year,0.361803476,Mt/y
efficiency,R12_PAO,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2055,year,0.005563329,Mt/y
efficiency,R12_PAO,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2060,year,0.005422718,Mt/y
efficiency,R12_PAO,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2070,year,0.005536393,Mt/y
efficiency,R12_PAO,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2080,year,0.005494974,Mt/y
efficiency,R12_PAO,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2090,year,0.005420766,Mt/y
efficiency,R12_PAO,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2100,year,0.005332564,Mt/y
efficiency,R12_PAO,app_mat_scrap_aluminium,demand,2055,year,0.012414286,Mt/y
efficiency,R12_PAO,app_mat_scrap_aluminium,demand,2060,year,0.012003452,Mt/y
efficiency,R12_PAO,app_mat_scrap_aluminium,demand,2070,year,0.012020068,Mt/y
efficiency,R12_PAO,app_mat_scrap_aluminium,demand,2080,year,0.011962242,Mt/y
efficiency,R12_PAO,app_mat_scrap_aluminium,demand,2090,year,0.01169545,Mt/y
efficiency,R12_PAO,app_mat_scrap_aluminium,demand,2100,year,0.01147527,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polypropylene,demand,2055,year,0.022542711,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polypropylene,demand,2060,year,0.022049957,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polypropylene,demand,2070,year,0.02254348,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polypropylene,demand,2080,year,0.022580616,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polypropylene,demand,2090,year,0.022343293,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polypropylene,demand,2100,year,0.022050455,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2055,year,0.023020206,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2060,year,0.022342103,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2070,year,0.022675513,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2080,year,0.022119103,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2090,year,0.021684816,Mt/y
efficiency,R12_PAO,app_mat_scrap_bio-based polystyrene,demand,2100,year,0.021193109,Mt/y
efficiency,R12_PAO,app_mat_scrap_copper,demand,2055,year,0.047869228,Mt/y
efficiency,R12_PAO,app_mat_scrap_copper,demand,2060,year,0.045489686,Mt/y
efficiency,R12_PAO,app_mat_scrap_copper,demand,2070,year,0.04398291,Mt/y
efficiency,R12_PAO,app_mat_scrap_copper,demand,2080,year,0.044266655,Mt/y
efficiency,R12_PAO,app_mat_scrap_copper,demand,2090,year,0.042659831,Mt/y
efficiency,R12_PAO,app_mat_scrap_copper,demand,2100,year,0.041784006,Mt/y
efficiency,R12_PAO,app_mat_scrap_glass,demand,2055,year,0.031290866,Mt/y
efficiency,R12_PAO,app_mat_scrap_glass,demand,2060,year,0.030509916,Mt/y
efficiency,R12_PAO,app_mat_scrap_glass,demand,2070,year,0.030609708,Mt/y
efficiency,R12_PAO,app_mat_scrap_glass,demand,2080,year,0.030121853,Mt/y
efficiency,R12_PAO,app_mat_scrap_glass,demand,2090,year,0.029438228,Mt/y
efficiency,R12_PAO,app_mat_scrap_glass,demand,2100,year,0.028763408,Mt/y
efficiency,R12_PAO,app_mat_scrap_other materials,demand,2055,year,0.07990619,Mt/y
efficiency,R12_PAO,app_mat_scrap_other materials,demand,2060,year,0.077333214,Mt/y
efficiency,R12_PAO,app_mat_scrap_other materials,demand,2070,year,0.077372744,Mt/y
efficiency,R12_PAO,app_mat_scrap_other materials,demand,2080,year,0.077569394,Mt/y
efficiency,R12_PAO,app_mat_scrap_other materials,demand,2090,year,0.075941097,Mt/y
efficiency,R12_PAO,app_mat_scrap_other materials,demand,2100,year,0.074686324,Mt/y
efficiency,R12_PAO,app_mat_scrap_other plastics,demand,2055,year,0.089282116,Mt/y
efficiency,R12_PAO,app_mat_scrap_other plastics,demand,2060,year,0.086065764,Mt/y
efficiency,R12_PAO,app_mat_scrap_other plastics,demand,2070,year,0.085791468,Mt/y
efficiency,R12_PAO,app_mat_scrap_other plastics,demand,2080,year,0.085613718,Mt/y
efficiency,R12_PAO,app_mat_scrap_other plastics,demand,2090,year,0.083616051,Mt/y
efficiency,R12_PAO,app_mat_scrap_other plastics,demand,2100,year,0.082097877,Mt/y
efficiency,R12_PAO,app_mat_scrap_polypropylene,demand,2055,year,6.71E-05,Mt/y
efficiency,R12_PAO,app_mat_scrap_polypropylene,demand,2060,year,5.30E-05,Mt/y
efficiency,R12_PAO,app_mat_scrap_polypropylene,demand,2070,year,5.18E-05,Mt/y
efficiency,R12_PAO,app_mat_scrap_polypropylene,demand,2080,year,5.15E-05,Mt/y
efficiency,R12_PAO,app_mat_scrap_polypropylene,demand,2090,year,5.00E-05,Mt/y
efficiency,R12_PAO,app_mat_scrap_polypropylene,demand,2100,year,4.85E-05,Mt/y
efficiency,R12_PAO,app_mat_scrap_polystyrene,demand,2055,year,0.000960293,Mt/y
efficiency,R12_PAO,app_mat_scrap_polystyrene,demand,2060,year,0.000934403,Mt/y
efficiency,R12_PAO,app_mat_scrap_polystyrene,demand,2070,year,0.000914918,Mt/y
efficiency,R12_PAO,app_mat_scrap_polystyrene,demand,2080,year,0.000908523,Mt/y
efficiency,R12_PAO,app_mat_scrap_polystyrene,demand,2090,year,0.000881894,Mt/y
efficiency,R12_PAO,app_mat_scrap_polystyrene,demand,2100,year,0.000855514,Mt/y
efficiency,R12_PAO,app_mat_scrap_steel,demand,2055,year,0.324987772,Mt/y
efficiency,R12_PAO,app_mat_scrap_steel,demand,2060,year,0.314829981,Mt/y
efficiency,R12_PAO,app_mat_scrap_steel,demand,2070,year,0.314704853,Mt/y
efficiency,R12_PAO,app_mat_scrap_steel,demand,2080,year,0.314089158,Mt/y
efficiency,R12_PAO,app_mat_scrap_steel,demand,2090,year,0.307238462,Mt/y
efficiency,R12_PAO,app_mat_scrap_steel,demand,2100,year,0.301665671,Mt/y
efficiency,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2055,year,0.026124065,Mt/y
efficiency,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2060,year,0.026428703,Mt/y
efficiency,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2070,year,0.027617273,Mt/y
efficiency,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2080,year,0.029171575,Mt/y
efficiency,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2090,year,0.028402714,Mt/y
efficiency,R12_PAS,app_mat_demand_acrylonitrile_butadiene_styrene,demand,2100,year,0.028114148,Mt/y
efficiency,R12_PAS,app_mat_demand_aluminium,demand,2055,year,0.054997427,Mt/y
efficiency,R12_PAS,app_mat_demand_aluminium,demand,2060,year,0.055324471,Mt/y
efficiency,R12_PAS,app_mat_demand_aluminium,demand,2070,year,0.057713408,Mt/y
efficiency,R12_PAS,app_mat_demand_aluminium,demand,2080,year,0.06099525,Mt/y
efficiency,R12_PAS,app_mat_demand_aluminium,demand,2090,year,0.059040183,Mt/y
efficiency,R12_PAS,app_mat_demand_aluminium,demand,2100,year,0.058396733,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2055,year,0.102767863,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2060,year,0.104022838,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2070,year,0.10646585,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2080,year,0.112492019,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2090,year,0.108385599,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polypropylene,demand,2100,year,0.107569663,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2055,year,0.105523959,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2060,year,0.106128554,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2070,year,0.111822273,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2080,year,0.11676639,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2090,year,0.115254778,Mt/y
efficiency,R12_PAS,app_mat_demand_bio-based polystyrene,demand,2100,year,0.112683078,Mt/y
efficiency,R12_PAS,app_mat_demand_copper,demand,2055,year,0.142672577,Mt/y
efficiency,R12_PAS,app_mat_demand_copper,demand,2060,year,0.140403981,Mt/y
efficiency,R12_PAS,app_mat_demand_copper,demand,2070,year,0.142786427,Mt/y
efficiency,R12_PAS,app_mat_demand_copper,demand,2080,year,0.150311546,Mt/y
efficiency,R12_PAS,app_mat_demand_copper,demand,2090,year,0.142373624,Mt/y
efficiency,R12_PAS,app_mat_demand_copper,demand,2100,year,0.139724158,Mt/y
efficiency,R12_PAS,app_mat_demand_glass,demand,2055,year,0.16388286,Mt/y
efficiency,R12_PAS,app_mat_demand_glass,demand,2060,year,0.164600237,Mt/y
efficiency,R12_PAS,app_mat_demand_glass,demand,2070,year,0.167189037,Mt/y
efficiency,R12_PAS,app_mat_demand_glass,demand,2080,year,0.174277374,Mt/y
efficiency,R12_PAS,app_mat_demand_glass,demand,2090,year,0.168443332,Mt/y
efficiency,R12_PAS,app_mat_demand_glass,demand,2100,year,0.165134686,Mt/y
efficiency,R12_PAS,app_mat_demand_other materials,demand,2055,year,0.344339865,Mt/y
efficiency,R12_PAS,app_mat_demand_other materials,demand,2060,year,0.346530054,Mt/y
efficiency,R12_PAS,app_mat_demand_other materials,demand,2070,year,0.357129406,Mt/y
efficiency,R12_PAS,app_mat_demand_other materials,demand,2080,year,0.37821542,Mt/y
efficiency,R12_PAS,app_mat_demand_other materials,demand,2090,year,0.363061842,Mt/y
efficiency,R12_PAS,app_mat_demand_other materials,demand,2100,year,0.360202575,Mt/y
efficiency,R12_PAS,app_mat_demand_other plastics,demand,2055,year,0.341975075,Mt/y
efficiency,R12_PAS,app_mat_demand_other plastics,demand,2060,year,0.342309874,Mt/y
efficiency,R12_PAS,app_mat_demand_other plastics,demand,2070,year,0.351851851,Mt/y
efficiency,R12_PAS,app_mat_demand_other plastics,demand,2080,year,0.370052233,Mt/y
efficiency,R12_PAS,app_mat_demand_other plastics,demand,2090,year,0.356780758,Mt/y
efficiency,R12_PAS,app_mat_demand_other plastics,demand,2100,year,0.351286873,Mt/y
efficiency,R12_PAS,app_mat_demand_polypropylene,demand,2055,year,0.000357781,Mt/y
efficiency,R12_PAS,app_mat_demand_polypropylene,demand,2060,year,0.000355152,Mt/y
efficiency,R12_PAS,app_mat_demand_polypropylene,demand,2070,year,0.00034429,Mt/y
efficiency,R12_PAS,app_mat_demand_polypropylene,demand,2080,year,0.000354231,Mt/y
efficiency,R12_PAS,app_mat_demand_polypropylene,demand,2090,year,0.000334174,Mt/y
efficiency,R12_PAS,app_mat_demand_polypropylene,demand,2100,year,0.0003265,Mt/y
efficiency,R12_PAS,app_mat_demand_polystyrene,demand,2055,year,0.006315149,Mt/y
efficiency,R12_PAS,app_mat_demand_polystyrene,demand,2060,year,0.006268757,Mt/y
efficiency,R12_PAS,app_mat_demand_polystyrene,demand,2070,year,0.006077022,Mt/y
efficiency,R12_PAS,app_mat_demand_polystyrene,demand,2080,year,0.006252495,Mt/y
efficiency,R12_PAS,app_mat_demand_polystyrene,demand,2090,year,0.005898474,Mt/y
efficiency,R12_PAS,app_mat_demand_polystyrene,demand,2100,year,0.005763016,Mt/y
efficiency,R12_PAS,app_mat_demand_steel,demand,2055,year,1.402313574,Mt/y
efficiency,R12_PAS,app_mat_demand_steel,demand,2060,year,1.407350346,Mt/y
efficiency,R12_PAS,app_mat_demand_steel,demand,2070,year,1.432765999,Mt/y
efficiency,R12_PAS,app_mat_demand_steel,demand,2080,year,1.505535851,Mt/y
efficiency,R12_PAS,app_mat_demand_steel,demand,2090,year,1.445859004,Mt/y
efficiency,R12_PAS,app_mat_demand_steel,demand,2100,year,1.425721844,Mt/y
efficiency,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2055,year,0.014689381,Mt/y
efficiency,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2060,year,0.016101656,Mt/y
efficiency,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2070,year,0.019559271,Mt/y
efficiency,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2080,year,0.021355214,Mt/y
efficiency,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2090,year,0.022307037,Mt/y
efficiency,R12_PAS,app_mat_scrap_acrylonitrile_butadiene_styrene,demand,2100,year,0.022544246,Mt/y
efficiency,R12_PAS,app_mat_scrap_aluminium,demand,2055,year,0.030074046,Mt/y
efficiency,R12_PAS,app_mat_scrap_aluminium,demand,2060,year,0.033636091,Mt/y
efficiency,R12_PAS,app_mat_scrap_aluminium,demand,2070,year,0.041578237,Mt/y
efficiency,R12_PAS,app_mat_scrap_aluminium,demand,2080,year,0.045653912,Mt/y
efficiency,R12_PAS,app_mat_scrap_aluminium,demand,2090,year,0.047686927,Mt/y
efficiency,R12_PAS,app_mat_scrap_aluminium,demand,2100,year,0.04815317,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2055,year,0.058193824,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2060,year,0.063184414,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2070,year,0.075549734,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2080,year,0.081957077,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2090,year,0.084971128,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polypropylene,demand,2100,year,0.085450933,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2055,year,0.061854339,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2060,year,0.067633147,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2070,year,0.081753146,Mt/y
efficiency,R12_PAS,app_mat_scrap_bio-based polystyrene,demand,2080,year,0.088176776,Mt/y
